313,1,0
314,1,0
315,1,26
316,1,43
317,1,30
318,1,117
319,1,1525
320,1,0
321,1,0
322,1,13
323,1,0
324,1,0
325,1,62
326,1,0
327,1,0
328,1,90
329,1,11
330,1,118
331,1,0
332,1,13
333,1,32
334,1,0
335,1,38
336,1,0
337,1,0
338,1,54
339,1,8
340,1,13
341,1,0
342,1,43
343,1,58
344,1,0
345,1,6
346,1,0
347,1,0
348,1,499
349,1,23
350,1,38
351,1,0
352,1,26
353,1,26
354,1,0
355,1,70
356,1,0
357,1,371
358,1,0
359,1,0
360,1,0
361,1,128
362,1,13
363,1,0
364,1,5
365,1,0
366,1,11
367,1,0
368,1,13
369,1,25
370,1,0
371,1,3
372,1,30
373,1,98
374,1,6
375,1,0
376,1,0
377,1,9
378,1,13
379,1,26
380,1,0
381,1,0
382,1,0
383,1,36
384,1,166
385,1,11
386,1,0
387,1,0
388,1,0
389,1,0
390,1,39
391,1,26
392,1,0
393,1,6
394,1,109
395,1,3
396,1,51
397,1,0
398,1,0
399,1,53
400,1,0
401,1,0
402,1,26
403,1,26
404,1,0
405,1,53
406,1,13
407,1,0
408,1,122
409,1,0
410,1,0
411,1,22
412,1,0
413,1,0
414,1,0
415,1,11
416,1,8
417,1,64
418,1,199
419,1,0
420,1,25
421,1,0
422,1,0
423,1,192
424,1,3
425,1,79
426,1,26
427,1,274
428,1,9
429,1,3
430,1,0
431,1,51
432,1,111
433,1,11
434,1,5
435,1,13
436,1,0
437,1,11
438,1,13
439,1,698
440,1,64
441,1,32
442,1,219
443,1,45
444,1,412
445,1,0
446,1,0
447,1,49
448,1,0
449,1,0
450,1,0
451,1,6
452,1,11
453,1,0
454,1,4
455,1,36
456,1,0
457,1,54
458,1,0
459,1,0
460,1,9
461,1,60
462,1,26
463,1,0
464,1,0
465,1,28
466,1,35
467,1,0
468,1,57
469,1,0
470,1,0
471,1,235
472,1,43
473,1,4
474,1,120
475,1,0
476,1,80
477,1,0
478,1,34
479,1,11
480,1,0
481,1,71
482,1,21
483,1,0
484,1,0
485,1,80
486,1,0
487,1,0
488,1,9
489,1,0
490,1,0
491,1,5
492,1,108
493,1,28
494,1,0
495,1,19
496,1,0
497,1,0
498,1,0
499,1,25
500,1,0
501,1,480
502,1,186
503,1,214
504,1,24
505,1,11
506,1,0
507,1,0
508,1,16
509,1,17
510,1,0
511,1,4
512,1,43
513,1,0
514,1,19
515,1,26
516,1,26
517,1,172
518,1,0
519,1,0
520,1,13
521,1,28
522,1,0
523,1,0
524,1,13
525,1,44
526,1,17
527,1,0
528,1,80
529,1,0
530,1,172
531,1,69
532,1,0
533,1,21
534,1,9
535,1,11
536,1,34
537,1,60
538,1,2480
539,1,55
540,1,0
541,1,34
542,1,0
543,1,36
544,1,13
545,1,26
546,1,3
547,1,0
548,1,149
549,1,0
550,1,16
551,1,145
552,1,6
553,1,0
554,1,24
555,1,205
556,1,430
557,1,55
558,1,0
559,1,171
560,1,36
561,1,0
562,1,69
563,1,0
564,1,0
565,1,4
566,1,0
567,1,13
568,1,9
569,1,0
570,1,3
571,1,32
572,1,0
573,1,0
574,1,20
575,1,0
576,1,388
577,1,30
578,1,106
579,1,0
580,1,19
581,1,0
582,1,195
583,1,10
584,1,97
585,1,13
586,1,0
587,1,51
588,1,17
589,1,96
590,1,408
591,1,0
592,1,0
593,1,44
594,1,1656
595,1,127
596,1,0
597,1,174
598,1,9
599,1,0
600,1,9
601,1,539
602,1,0
603,1,0
604,1,0
605,1,0
606,1,11
607,1,11
608,1,11
609,1,265
610,1,0
611,1,0
612,1,0
613,1,5
614,1,116
615,1,36
616,1,141
617,1,62
618,1,80
619,1,191
620,1,13
621,1,876
622,1,0
623,1,42
624,1,277
625,1,0
626,1,0
627,1,13
628,1,43
629,1,0
630,1,87
631,1,0
632,1,328
633,1,213
634,1,11
635,1,3
636,1,43
637,1,0
638,1,0
639,1,21
640,1,80
641,1,0
642,1,14
643,1,0
644,1,0
645,1,743
646,1,0
647,1,0
648,1,219
649,1,0
650,1,5
651,1,28
652,1,98
653,1,0
654,1,13
655,1,0
656,1,319
657,1,0
658,1,0
659,1,9
660,1,1626
661,1,0
662,1,0
663,1,16
664,1,1275
665,1,0
666,1,135
667,1,0
668,1,92
669,1,92
670,1,8
671,1,0
672,1,3
673,1,1093
674,1,11
675,1,0
676,1,35
677,1,69
678,1,43
679,1,3
680,1,2326
681,1,0
682,1,111
683,1,0
684,1,0
685,1,0
686,1,60
687,1,13
688,1,9
689,1,0
690,1,11
691,1,0
692,1,0
693,1,0
694,1,59
695,1,0
696,1,0
697,1,0
698,1,20
699,1,7
700,1,105
701,1,49
702,1,0
703,1,0
704,1,64
705,1,400
706,1,0
707,1,0
708,1,0
709,1,0
710,1,11
711,1,0
712,1,2958
713,1,0
714,1,13
715,1,115
716,1,140
717,1,62
718,1,1842
719,1,368
720,1,15
721,1,0
722,1,0
723,1,0
724,1,172
725,1,4
726,1,0
727,1,13
728,1,11
729,1,31
730,1,0
731,1,0
732,1,19
733,1,0
734,1,0
735,1,319
736,1,64
737,1,26
738,1,51
739,1,0
740,1,0
741,1,0
742,1,75
743,1,0
744,1,39
745,1,0
746,1,0
747,1,0
748,1,3
749,1,56
750,1,58
751,1,36
752,1,25
753,1,0
754,1,8
755,1,0
756,1,0
757,1,0
758,1,0
759,1,0
760,1,27
761,1,261
762,1,8
763,1,3
764,1,0
765,1,0
766,1,0
767,1,0
768,1,0
769,1,0
770,1,72
771,1,86
772,1,863
773,1,0
774,1,0
775,1,0
776,1,0
777,1,0
778,1,83
779,1,0
780,1,3
781,1,0
782,1,45
783,1,116
784,1,1451
785,1,3
786,1,29
787,1,8
788,1,4
789,1,13
790,1,30
791,1,13
792,1,24
793,1,195
794,1,9
795,1,11
796,1,66
797,1,0
798,1,131
799,1,0
800,1,9
801,1,24
802,1,13
803,1,26
804,1,0
805,1,647
806,1,0
807,1,53
808,1,64
809,1,0
810,1,13
811,1,0
812,1,42
813,1,0
814,1,163
815,1,0
816,1,80
817,1,0
818,1,978
819,1,9
820,1,25
821,1,0
822,1,133
823,1,42
824,1,0
825,1,13
826,1,0
827,1,26
828,1,0
829,1,0
830,1,81
831,1,65
832,1,0
833,1,0
834,1,0
835,1,196
836,1,4
837,1,101
838,1,0
839,1,21
840,1,80
841,1,80
842,1,0
843,1,80
844,1,32
845,1,31
846,1,0
847,1,0
848,1,4
849,1,58
850,1,1626
851,1,0
852,1,77
853,1,0
854,1,0
855,1,0
856,1,13
857,1,17
858,1,21
859,1,328
860,1,58
861,1,0
862,1,9
863,1,39
864,1,0
865,1,11
866,1,13
867,1,26
868,1,11
869,1,13
870,1,493
871,1,0
872,1,0
873,1,0
874,1,13
875,1,80
876,1,0
877,1,0
878,1,0
879,1,0
880,1,0
881,1,0
882,1,0
883,1,0
884,1,90
885,1,0
886,1,0
887,1,9
888,1,32
889,1,1719
890,1,0
891,1,13
892,1,26
893,1,21
894,1,3508
895,1,0
896,1,0
897,1,0
898,1,0
899,1,1294
900,1,30
901,1,22
902,1,0
903,1,24
904,1,1311
905,1,11
906,1,0
907,1,0
908,1,4
909,1,6
910,1,11
911,1,127
912,1,0
913,1,72
914,1,0
915,1,48
916,1,54
917,1,184
918,1,0
919,1,51
920,1,0
921,1,0
922,1,0
923,1,5
924,1,0
925,1,56
926,1,7359
927,1,0
928,1,0
929,1,0
930,1,0
931,1,0
932,1,0
933,1,0
934,1,664
935,1,30
936,1,13
937,1,36
938,1,738
939,1,6
940,1,34
941,1,0
942,1,0
943,1,0
944,1,77
945,1,0
946,1,53
947,1,0
948,1,17
949,1,123
950,1,971
951,1,13
952,1,51
953,1,0
954,1,15
955,1,0
956,1,0
957,1,21
958,1,60
959,1,0
960,1,0
961,1,105
962,1,0
963,1,179
964,1,59
965,1,0
966,1,0
967,1,0
968,1,77
969,1,0
970,1,0
971,1,0
972,1,0
973,1,0
974,1,0
975,1,8
976,1,0
977,1,19
978,1,0
979,1,0
980,1,21
981,1,13
982,1,0
983,1,349
984,1,0
985,1,0
986,1,90
987,1,276
988,1,87
989,1,0
990,1,191
991,1,46
992,1,11
993,1,0
994,1,51
995,1,116
996,1,24
997,1,0
998,1,0
999,1,0
1000,1,3
1001,1,0
1002,1,0
1003,1,0
1004,1,26
1005,1,0
1006,1,0
1007,1,19
1008,1,206
1009,1,8
1010,1,204
1011,1,0
1012,1,0
1013,1,5
1014,1,1900
1015,1,0
1016,1,0
1017,1,6
1018,1,38
1019,1,0
1020,1,0
1021,1,0
1022,1,26
1023,1,0
1024,1,0
1025,1,8
1026,1,0
1027,1,0
1028,1,21
1029,1,0
1030,1,336
1031,1,13
1032,1,0
1033,1,32
1034,1,17
1035,1,0
1036,1,0
1037,1,229
1038,1,0
1039,1,0
1040,1,69
1041,1,0
1042,1,0
1043,1,13
1044,1,92
1045,1,0
1046,1,0
1047,1,0
1048,1,17
1049,1,0
1050,1,0
1051,1,0
1052,1,0
1053,1,45
1054,1,0
1055,1,0
1056,1,0
1057,1,17
1058,1,15
1059,1,0
1060,1,13
1061,1,0
1062,1,129
1063,1,0
1064,1,58
1065,1,0
1066,1,39
1067,1,0
1068,1,0
1069,1,213
1070,1,590
1071,1,0
1072,1,0
1073,1,0
1074,1,0
1075,1,0
1076,1,0
1077,1,4
1078,1,26
1079,1,80
1080,1,92
1081,1,34
1082,1,0
1083,1,62
1084,1,176
1085,1,0
1086,1,6
1087,1,0
1088,1,0
1089,1,230
1090,1,27
1091,1,228
1092,1,479
1093,1,130
1094,1,21
1095,1,0
1096,1,28
1097,1,0
1098,1,477
1099,1,0
1100,1,0
1101,1,25
1102,1,0
1103,1,0
1104,1,80
1105,1,126
1106,1,0
1107,1,0
1108,1,21
1109,1,0
1110,1,0
1111,1,0
1112,1,0
1113,1,0
1114,1,21
1115,1,0
1116,1,14
1117,1,1656
1118,1,14
1119,1,21
1120,1,0
1121,1,1626
1122,1,4
1123,1,66
1124,1,4
1125,1,0
1126,1,26
1127,1,24
1128,1,25
1129,1,3
1130,1,149
1131,1,0
1132,1,0
1133,1,82
1134,1,0
1135,1,33
1136,1,132
1137,1,0
1138,1,786
1139,1,0
1140,1,87
1141,1,0
1142,1,27
1143,1,11
1144,1,46
1145,1,0
1146,1,3
1147,1,16
1148,1,0
1149,1,99
1150,1,51
1151,1,11
1152,1,3
1153,1,0
1154,1,9
1155,1,90
1156,1,3
1157,1,15
1158,1,0
1159,1,0
1160,1,0
1161,1,14
1162,1,18
1163,1,26
1164,1,11
1165,1,51
1166,1,11
1167,1,53
1168,1,34
1169,1,0
1170,1,38
1171,1,9
1172,1,3
1173,1,0
1174,1,14
1175,1,9
1176,1,7
1177,1,0
1178,1,3
1179,1,0
1180,1,51
1181,1,0
1182,1,0
1183,1,0
1184,1,0
1185,1,55
1186,1,0
1187,1,0
1188,1,74
1189,1,0
1190,1,49
1191,1,0
1192,1,21
1193,1,0
1194,1,0
1195,1,21
1196,1,43
1197,1,97
1198,1,1707
1199,1,5
1200,1,0
1201,1,13
1202,1,13
1203,1,11
1204,1,32
1205,1,0
1206,1,0
1207,1,0
1208,1,176
1209,1,58
1210,1,0
1211,1,9
1212,1,11
1213,1,38
1214,1,0
1215,1,123
1216,1,0
1217,1,25
1218,1,13
1219,1,0
1220,1,0
1221,1,373
1222,1,57
1223,1,51
1224,1,0
1225,1,0
1226,1,322
1227,1,0
1228,1,9
1229,1,13
1230,1,0
1231,1,35
1232,1,9
1233,1,77
1234,1,17
1235,1,43
1236,1,464
1237,1,3
1238,1,213
1239,1,0
1240,1,5
1241,1,13
1242,1,0
1243,1,21
1244,1,0
1245,1,3200
1246,1,174
1247,1,80
1248,1,81
1249,1,0
1250,1,0
1251,1,58
1252,1,0
1253,1,13
1254,1,0
1255,1,48
1256,1,0
1257,1,0
1258,1,0
1259,1,16
1260,1,0
1261,1,17
1262,1,34
1263,1,165
1264,1,0
1265,1,0
1266,1,0
1267,1,59
1268,1,17
1269,1,24
1270,1,479
1271,1,380
1272,1,17
1273,1,4
1274,1,52
1275,1,0
1276,1,1000
1277,1,15
1278,1,32
1279,1,53
1280,1,43
1281,1,1600
1282,1,0
1283,1,0
1284,1,0
1285,1,26
1286,1,5
1287,1,1583
1288,1,0
1289,1,25
1290,1,0
1291,1,0
1292,1,60
1293,1,396
1294,1,32
1295,1,226
1296,1,24
1297,1,11
1298,1,17
1299,1,25
1300,1,1524
1301,1,64
1302,1,962
1303,1,120
1304,1,0
1305,1,0
1306,1,9
1307,1,97
1308,1,5
1309,1,13
1310,1,18
1311,1,0
1312,1,11
1313,1,0
1314,1,32
1315,1,60
1316,1,10
1317,1,66
1318,1,61
1319,1,90
1320,1,0
1321,1,0
1322,1,0
1323,1,180
1324,1,8
1325,1,13
1326,1,11
1327,1,21
1328,1,83
1329,1,0
1330,1,0
1331,1,0
1332,1,79
1333,1,0
1334,1,13
1335,1,0
1336,1,0
1337,1,54
1338,1,9
1339,1,5
1340,1,0
1341,1,21
1342,1,17
1343,1,0
1344,1,43
1345,1,0
1346,1,0
1347,1,0
1348,1,6
1349,1,0
1350,1,79
1351,1,5
1352,1,398
1353,1,3
1354,1,0
1355,1,1159
1356,1,0
1357,1,74
1358,1,0
1359,1,0
1360,1,0
1361,1,0
1362,1,0
1363,1,0
1364,1,17
1365,1,0
1366,1,17
1367,1,58
1368,1,3
1369,1,58
1370,1,0
1371,1,0
1372,1,94
1373,1,17
1374,1,0
1375,1,0
1376,1,26
1377,1,99
1378,1,53
1379,1,48
1380,1,0
1381,1,11
1382,1,64
1383,1,6
1384,1,0
1385,1,41
1386,1,0
1387,1,0
1388,1,13
1389,1,0
1390,1,244
1391,1,11
1392,1,0
1393,1,0
1394,1,3
1395,1,72
1396,1,86
1397,1,0
1398,1,11
1399,1,8
1400,1,9
1401,1,200
1402,1,0
1403,1,0
1404,1,0
1405,1,0
1406,1,0
1407,1,0
1408,1,17
1409,1,0
1410,1,0
1411,1,0
1412,1,9
1413,1,30
1414,1,182
1415,1,21
1416,1,31
1417,1,0
1418,1,0
1419,1,0
1420,1,38
1421,1,0
1422,1,141
1423,1,80
1424,1,0
1425,1,0
1426,1,506
1427,1,0
1428,1,38
1429,1,36
1430,1,58
1431,1,11
1432,1,77
1433,1,102
1434,1,537
1435,1,0
1436,1,221
1437,1,92
1438,1,56
1439,1,0
1440,1,0
1441,1,0
1442,1,0
1443,1,0
1444,1,0
1445,1,6
1446,1,0
1447,1,0
1448,1,0
1449,1,449
1450,1,25
1451,1,0
1452,1,159
1453,1,0
1454,1,0
1455,1,3701
1456,1,2188
1457,1,39
1458,1,0
1459,1,25
1460,1,0
1461,1,0
1462,1,0
1463,1,51
1464,1,36
1465,1,0
1466,1,0
1467,1,104
1468,1,43
1469,1,537
1470,1,0
1471,1,0
1472,1,28
1473,1,32
1474,1,0
1475,1,172
1476,1,0
1477,1,3
1478,1,94
1479,1,0
1480,1,0
1481,1,0
1482,1,9
1483,1,118
1484,1,172
1485,1,246
1486,1,3
1487,1,0
1488,1,0
1489,1,0
1490,1,116
1491,1,36
1492,1,0
1493,1,0
1494,1,0
1495,1,17
1496,1,0
1497,1,0
1498,1,0
1499,1,26
1500,1,0
1501,1,34
1502,1,0
1503,1,62
1504,1,616
1505,1,0
1506,1,0
1507,1,0
1508,1,46
1509,1,0
1510,1,0
1511,1,21
1512,1,0
1513,1,338
1514,1,0
1515,1,0
1516,1,0
1517,1,110
1518,1,0
1519,1,70
1520,1,0
1521,1,0
1522,1,26
1523,1,232
1524,1,72
1525,1,0
1526,1,0
1527,1,13
1528,1,76
1529,1,0
1530,1,163
1531,1,13
1532,1,0
1533,1,37
1534,1,0
1535,1,0
1536,1,78
1537,1,0
1538,1,0
1539,1,88
1540,1,0
1541,1,1499
1542,1,48
1543,1,11
1544,1,0
1545,1,0
1546,1,0
1547,1,0
1548,1,151
1549,1,0
1550,1,74
1551,1,0
1552,1,58
1553,1,137
1554,1,151
1555,1,69
1556,1,0
1557,1,13
1558,1,82
1559,1,32
1560,1,0
1561,1,55
1562,1,81
1563,1,0
1564,1,26
1565,1,0
1566,1,0
1567,1,0
1568,1,0
1569,1,0
1570,1,1254
1571,1,26
1572,1,0
1573,1,0
1574,1,6
1575,1,0
1576,1,64
1577,1,6
1578,1,0
1579,1,38
1580,1,6
1581,1,0
1582,1,17
1583,1,0
1584,1,9
1585,1,21
1586,1,0
1587,1,0
1588,1,0
1589,1,349
1590,1,51
1591,1,94
1592,1,0
1593,1,0
1594,1,128
1595,1,367
1596,1,146
1597,1,112
1598,1,110
1599,1,0
1600,1,0
1601,1,0
1602,1,188
1603,1,6
1604,1,0
1605,1,5
1606,1,0
1607,1,72
1608,1,0
1609,1,17
1610,1,0
1611,1,0
1612,1,0
1613,1,65
1614,1,213
1615,1,0
1616,1,0
1617,1,26
1618,1,0
1619,1,22
1620,1,0
1621,1,0
1622,1,6
1623,1,0
1624,1,9
1625,1,0
1626,1,0
1627,1,0
1628,1,0
1629,1,0
1630,1,490
1631,1,0
1632,1,0
1633,1,0
1634,1,0
1635,1,0
1636,1,506
1637,1,0
1638,1,0
1639,1,848
1640,1,0
1641,1,835
1642,1,0
1643,1,213
1644,1,328
1645,1,0
1646,1,11
1647,1,715
1648,1,70
1649,1,0
1650,1,0
1651,1,0
1652,1,32
1653,1,0
1654,1,6
1655,1,0
1656,1,0
1657,1,0
1658,1,78
1659,1,49
1660,1,0
1661,1,26
1662,1,0
1663,1,67
1664,1,1621
1665,1,346
1666,1,0
1667,1,16
1668,1,0
1669,1,26
1670,1,0
1671,1,43
1672,1,53
1673,1,3
1674,1,0
1675,1,0
1676,1,1638
1677,1,0
1678,1,8
1679,1,0
1680,1,24
1681,1,21
1682,1,92
1683,1,4
1684,1,0
1685,1,0
1686,1,19
1687,1,0
1688,1,0
1689,1,126
1690,1,5
1691,1,1626
1692,1,0
1693,1,26
1694,1,0
1695,1,0
1696,1,0
1697,1,4
1698,1,0
1699,1,13
1700,1,0
1701,1,0
1702,1,950
1703,1,192
1704,1,9
1705,1,212
1706,1,28
1707,1,11
1708,1,0
1709,1,0
1710,1,105
1711,1,0
1712,1,13
1713,1,756
1714,1,0
1715,1,21
1716,1,69
1717,1,77
1718,1,3226
1719,1,0
1720,1,0
1721,1,0
1722,1,82
1723,1,54
1724,1,30
1725,1,0
1726,1,0
1727,1,152
1728,1,0
1729,1,909
1730,1,16
1731,1,0
1732,1,0
1733,1,0
1734,1,79
1735,1,26
1736,1,0
1737,1,43
1738,1,638
1739,1,0
1740,1,0
1741,1,500
1742,1,0
1743,1,25
1744,1,0
1745,1,128
1746,1,0
1747,1,0
1748,1,40
1749,1,0
1750,1,26
1751,1,69
1752,1,0
1753,1,26
1754,1,17
1755,1,0
1756,1,0
1757,1,0
1758,1,463
1759,1,0
1760,1,0
1761,1,74
1762,1,75
1763,1,0
1764,1,0
1765,1,42
1766,1,0
1767,1,0
1768,1,0
1769,1,86
1770,1,25
1771,1,43
1772,1,0
1773,1,105
1774,1,9
1775,1,0
1776,1,0
1777,1,48
1778,1,0
1779,1,0
1780,1,0
1781,1,6
1782,1,0
1783,1,9
1784,1,120
1785,1,33
1786,1,11
1787,1,42
1788,1,26
1789,1,199
1790,1,0
1791,1,0
1792,1,47
1793,1,0
1794,1,38
1795,1,3
1796,1,245
1797,1,0
1798,1,0
1799,1,0
1800,1,11
1801,1,56
1802,1,9
1803,1,522
1804,1,39
1805,1,23
1806,1,0
1807,1,0
1808,1,0
1809,1,0
1810,1,30
1811,1,507
1812,1,51
1813,1,107
1814,1,9
1815,1,351
1816,1,0
1817,1,58
1818,1,26
1819,1,0
1820,1,30
1821,1,0
1822,1,0
1823,1,0
1824,1,0
1825,1,0
1826,1,21
1827,1,0
1828,1,80
1829,1,0
1830,1,6
1831,1,1213
1832,1,8
1833,1,13
1834,1,190
1835,1,0
1836,1,0
1837,1,0
1838,1,0
1839,1,0
1840,1,0
1841,1,0
1842,1,0
1843,1,0
1844,1,730
1845,1,0
1846,1,0
1847,1,0
1848,1,70
1849,1,3
1850,1,56
1851,1,0
1852,1,0
1853,1,0
1854,1,0
1855,1,218
1856,1,26
1857,1,13
1858,1,26
1859,1,60
1860,1,0
1861,1,9
1862,1,21
1863,1,0
1864,1,132
1865,1,6995
1866,1,0
1867,1,11
1868,1,0
1869,1,66
1870,1,0
1871,1,4
1872,1,0
1873,1,26
1874,1,6
1875,1,0
1876,1,0
1877,1,3
1878,1,0
1879,1,0
1880,1,0
1881,1,99
1882,1,4
1883,1,0
1884,1,69
1885,1,0
1886,1,21
1887,1,0
1888,1,6
1889,1,13
1890,1,0
1891,1,0
1892,1,50
1893,1,0
1894,1,0
1895,1,112
1896,1,0
1897,1,0
1898,1,53
1899,1,0
1900,1,26
1901,1,247
1902,1,20
1903,1,5
1904,1,0
1905,1,124
1906,1,0
1907,1,34
1908,1,0
1909,1,0
1910,1,44
1911,1,78
1912,1,0
1913,1,0
1914,1,35
1915,1,21
1916,1,0
1917,1,54
1918,1,0
1919,1,0
1920,1,229
1921,1,0
1922,1,0
1923,1,0
1924,1,9
1925,1,0
1926,1,0
1927,1,6
1928,1,0
1929,1,3
1930,1,0
1931,1,38
1932,1,0
1933,1,0
1934,1,0
1935,1,59
1936,1,23
1937,1,56
1938,1,0
1939,1,3
1940,1,11
1941,1,444
1942,1,62
1943,1,171
1944,1,88
1945,1,0
1946,1,13
1947,1,0
1948,1,3
1949,1,0
1950,1,0
1951,1,0
1952,1,0
1953,1,21
1954,1,0
1955,1,13
1956,1,38
1957,1,0
1958,1,0
1959,1,0
1960,1,0
1961,1,11
1962,1,345
1963,1,0
1964,1,213
1965,1,0
1966,1,638
1967,1,0
1968,1,0
1969,1,88
1970,1,3
1971,1,35
1972,1,0
1973,1,0
1974,1,0
1975,1,406
1976,1,11
1977,1,0
1978,1,0
1979,1,0
1980,1,0
1981,1,0
1982,1,0
1983,1,9
1984,1,22
1985,1,0
1986,1,756
1987,1,45
1988,1,0
1989,1,223
1990,1,0
1991,1,8
1992,1,47
1993,1,69
1994,1,51
1995,1,0
1996,1,371
1997,1,53
1998,1,37
1999,1,0
2000,1,0
2001,1,30
2002,1,0
2003,1,0
2004,1,0
2005,1,13
2006,1,1494
2007,1,9
2008,1,528
2009,1,0
2010,1,0
2011,1,0
2012,1,17
2013,1,0
2014,1,9
2015,1,0
2016,1,25
2017,1,0
2018,1,0
2019,1,32
2020,1,20
2021,1,0
2022,1,0
2023,1,490
2024,1,14
2025,1,69
2026,1,8
2027,1,36
2028,1,8774
2029,1,26
2030,1,11
2031,1,0
2032,1,57
2033,1,51
2034,1,82
2035,1,11
2036,1,0
2037,1,89
2038,1,0
2039,1,0
2040,1,36
2041,1,6
2042,1,0
2043,1,160
2044,1,64
2045,1,171
2046,1,53
2047,1,21
2048,1,0
2049,1,0
2050,1,0
2051,1,0
2052,1,0
2053,1,124
2054,1,0
2055,1,197
2056,1,0
2057,1,26
2058,1,0
2059,1,0
2060,1,88
2061,1,0
2062,1,0
2063,1,0
2064,1,101
2065,1,0
2066,1,0
2067,1,39
2068,1,25
2069,1,505
2070,1,0
2071,1,159
2072,1,0
2073,1,9
2074,1,0
2075,1,35
2076,1,0
2077,1,5
2078,1,191
2079,1,0
2080,1,0
2081,1,353
2082,1,0
2083,1,0
2084,1,0
2085,1,41
2086,1,0
2087,1,0
2088,1,47
2089,1,13
2090,1,0
2091,1,58
2092,1,101
2093,1,171
2094,1,77
2095,1,0
2096,1,11
2097,1,160
2098,1,0
2099,1,69
2100,1,0
2101,1,0
2102,1,331
2103,1,36
2104,1,9
2105,1,19
2106,1,13
2107,1,114
2108,1,947
2109,1,36
2110,1,8
2111,1,0
2112,1,0
2113,1,17
2114,1,203
2115,1,6
2116,1,0
2117,1,161
2118,1,4
2119,1,0
2120,1,8
2121,1,117
2122,1,0
2123,1,0
2124,1,3
2125,1,9
2126,1,229
2127,1,0
2128,1,13
2129,1,0
2130,1,100
2131,1,5
2132,1,14
2133,1,0
2134,1,0
2135,1,0
2136,1,11
